time, current, entrained
108.60,    13422161.771078,    18.598849
108.70,    13422181.644696,    19.873618
108.80,    13422201.431465,    19.786769
108.90,    13422220.948419,    19.516954
109.00,    13422240.781349,    19.832930
109.10,    13422260.615865,    19.834516
109.20,    13422279.373870,    18.758005
109.30,    13422300.512637,    21.138767
109.40,    13422322.499840,    21.987203
109.50,    13422343.330669,    20.830829
109.60,    13422363.954753,    20.624083
109.70,    13422383.502098,    19.547345
109.80,    13422403.025877,    19.523780
109.90,    13422420.973860,    17.947983
110.00,    13422440.045950,    19.072090
110.10,    13422461.756124,    21.710175
110.20,    13422480.500184,    18.744060
110.30,    13422499.947362,    19.447178
110.40,    13422521.293291,    21.345930
110.50,    13422542.627901,    21.334610
110.60,    13422565.017555,    22.389654
110.70,    13422583.311186,    18.293630
110.80,    13422601.540020,    18.228834
110.90,    13422620.652524,    19.112504
111.00,    13422640.998713,    20.346189
111.10,    13422659.064113,    18.065400
111.20,    13422680.103045,    21.038933
111.30,    13422702.649737,    22.546691
111.40,    13422723.884811,    21.235074
111.50,    13422740.908392,    17.023581
111.60,    13422760.365692,    19.457299
111.70,    13422781.180151,    20.814460
111.80,    13422801.866969,    20.686817
111.90,    13422820.876022,    19.009053
112.00,    13422841.091425,    20.215404
112.10,    13422857.315762,    16.224337
112.20,    13422874.446289,    17.130527
112.30,    13422894.111503,    19.665214
112.40,    13422913.682457,    19.570953
112.50,    13422933.702033,    20.019577
112.60,    13422952.490004,    18.787970
112.70,    13422968.594318,    16.104315
112.80,    13422987.508829,    18.914511
112.90,    13423008.040554,    20.531725
113.00,    13423029.729840,    21.689285
113.10,    13423051.832599,    22.102759
113.20,    13423072.074278,    20.241679
113.30,    13423091.142230,    19.067952
113.40,    13423112.706091,    21.563860
113.50,    13423131.621505,    18.915415
113.60,    13423150.498696,    18.877191
113.70,    13423173.454661,    22.955965
113.80,    13423192.588707,    19.134046
113.90,    13423210.420601,    17.831894
114.00,    13423230.605178,    20.184578
114.10,    13423249.936341,    19.331163
114.20,    13423270.223547,    20.287206
114.30,    13423291.941602,    21.718055
114.40,    13423311.737854,    19.796253
114.50,    13423330.441931,    18.704077
114.60,    13423349.370437,    18.928506
114.70,    13423368.103304,    18.732867
114.80,    13423388.368240,    20.264936
114.90,    13423410.919952,    22.551712
115.00,    13423429.547131,    18.627179
115.10,    13423448.091197,    18.544066
115.20,    13423467.876176,    19.784979
115.30,    13423486.779563,    18.903386
115.40,    13423505.439558,    18.659995
115.50,    13423525.730253,    20.290695
115.60,    13423546.063518,    20.333264
115.70,    13423566.663898,    20.600380
