time, current, entrained
47.80,    91228096.401677,    235.075943
47.90,    91228317.594070,    221.192393
48.00,    91228533.045391,    215.451321
48.10,    91228748.068461,    215.023070
48.20,    91228990.320588,    242.252126
48.30,    91229254.828363,    264.507775
48.40,    91229557.506848,    302.678485
48.50,    91229827.234179,    269.727331
48.60,    91230067.191327,    239.957147
48.70,    91230347.777767,    280.586440
48.80,    91230579.080217,    231.302451
48.90,    91230845.013639,    265.933422
49.00,    91231062.766616,    217.752976
49.10,    91231315.080901,    252.314286
49.20,    91231539.625750,    224.544849
49.30,    91231763.413300,    223.787550
49.40,    91231981.741968,    218.328667
49.50,    91232294.008944,    312.266977
49.60,    91232505.664769,    211.655825
49.70,    91232689.060626,    183.395857
49.80,    91232902.972616,    213.911990
49.90,    91233113.558571,    210.585955
50.00,    91233339.937416,    226.378845
50.10,    91233553.684740,    213.747324
50.20,    91233760.441471,    206.756731
50.30,    91233949.854910,    189.413440
50.40,    91234155.650411,    205.795500
50.50,    91234365.454792,    209.804381
50.60,    91234568.857826,    203.403034
50.70,    91234739.613353,    170.755528
50.80,    91234942.558230,    202.944876
50.90,    91235132.525054,    189.966825
51.00,    91235378.601904,    246.076849
51.10,    91235537.735512,    159.133608
51.20,    91235697.960308,    160.224795
51.30,    91235860.995118,    163.034810
51.40,    91236041.274150,    180.279032
51.50,    91236229.105166,    187.831016
51.60,    91236413.590158,    184.484993
51.70,    91236568.472903,    154.882744
51.80,    91236745.391695,    176.918792
51.90,    91236908.084776,    162.693081
52.00,    91237060.610861,    152.526084
52.10,    91237264.894421,    204.283561
52.20,    91237424.443700,    159.549279
52.30,    91237622.941572,    198.497872
52.40,    91237779.311774,    156.370202
52.50,    91237928.096738,    148.784964
52.60,    91238087.330331,    159.233593
52.70,    91238221.363395,    134.033064
52.80,    91238378.293649,    156.930254
52.90,    91238546.299966,    168.006317
53.00,    91238728.585257,    182.285292
53.10,    91238887.683642,    159.098385
53.20,    91238983.223255,    95.539613
53.30,    91239118.281032,    135.057777
53.40,    91239202.518815,    84.237783
53.50,    91239329.782172,    127.263357
53.60,    91239475.124765,    145.342593
53.70,    91239635.956598,    160.831833
53.80,    91239740.176622,    104.220024
53.90,    91239874.744105,    134.567483
54.00,    91239997.574725,    122.830620
54.10,    91240119.995732,    122.421007
54.20,    91240265.406910,    145.411178
